game_id,date,agent,map,outcome,round_wins,round_losses,kills,deaths,assists,kdr,acs,role,win,date_dt,smoothed_win_rate,games_played_as_agent,win_rate_agent_map_role,mean_acs_agent_map_role,mean_kdr_agent,recent_win_rate_agent
80,5/9/2023,Cypher,Fracture,Loss,5,13,13,15,5,0.8666666666666667,203,Sentinel,0,2023-05-09,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.8
79,5/9/2023,Cypher,Pearl,Win,13,4,11,9,8,1.2222222222222223,173,Sentinel,1,2023-05-09,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.8
78,5/9/2023,Cypher,Split,Loss,4,13,10,14,5,0.7142857142857143,186,Sentinel,0,2023-05-09,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
77,5/9/2023,Cypher,Bind,Draw,15,15,17,19,9,0.8947368421052632,173,Sentinel,0,2023-05-09,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
76,5/9/2023,Cypher,Ascent,Loss,11,13,15,17,7,0.8823529411764706,196,Sentinel,0,2023-05-09,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
82,5/9/2023,Cypher,Haven,Loss,8,13,12,17,6,0.7058823529411765,183,Sentinel,0,2023-05-09,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.2
74,5/9/2023,Cypher,Split,Loss,7,13,21,11,4,1.9090909090909087,299,Sentinel,0,2023-05-09,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.0
1311,5/17/2023,Cypher,Fracture,Loss,0,1,20,4,5,5.0,79,Sentinel,0,2023-05-17,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.0
89,5/17/2023,Cypher,Ascent,Win,13,8,13,13,5,1.0,158,Sentinel,1,2023-05-17,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
83,5/17/2023,Cypher,Bind,Win,13,1,14,6,4,2.333333333333333,227,Sentinel,1,2023-05-17,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
84,5/17/2023,Cypher,Lotus,Loss,9,13,22,18,6,1.2222222222222223,287,Sentinel,0,2023-05-17,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
85,5/17/2023,Cypher,Fracture,Loss,7,13,18,13,6,1.3846153846153846,259,Sentinel,0,2023-05-17,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.4
86,5/17/2023,Cypher,Split,Loss,9,13,22,15,3,1.4666666666666666,272,Sentinel,0,2023-05-17,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.4
87,5/17/2023,Cypher,Split,Loss,13,15,18,22,5,0.8181818181818182,192,Sentinel,0,2023-05-17,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.2
88,5/17/2023,Cypher,Haven,Loss,2,13,13,14,4,0.9285714285714286,252,Sentinel,0,2023-05-17,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.0
90,5/17/2023,Cypher,Haven,Loss,4,13,8,16,2,0.5,171,Sentinel,0,2023-05-17,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.0
93,5/18/2023,Cypher,Split,Draw,15,15,24,21,9,1.1428571428571428,223,Sentinel,0,2023-05-18,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.0
95,5/18/2023,Cypher,Ascent,Win,13,9,18,16,7,1.125,242,Sentinel,1,2023-05-18,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
96,5/18/2023,Cypher,Bind,Loss,12,14,14,21,11,0.6666666666666666,195,Sentinel,0,2023-05-18,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.2
94,5/18/2023,Cypher,Fracture,Win,13,8,19,13,6,1.4615384615384617,232,Sentinel,1,2023-05-18,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.4
97,5/18/2023,Cypher,Pearl,Loss,11,13,20,16,2,1.25,252,Sentinel,0,2023-05-18,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.4
91,5/18/2023,Cypher,Pearl,Win,13,2,11,10,7,1.1,215,Sentinel,1,2023-05-18,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.6
92,5/18/2023,Cypher,Lotus,Win,13,2,16,9,4,1.7777777777777777,264,Sentinel,1,2023-05-18,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.6
102,5/19/2023,Cypher,Fracture,Loss,11,13,17,17,5,1.0,221,Sentinel,0,2023-05-19,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.6
98,5/19/2023,Cypher,Split,Loss,10,13,14,19,6,0.7368421052631579,203,Sentinel,0,2023-05-19,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.4
99,5/19/2023,Cypher,Fracture,Win,13,3,17,6,6,2.833333333333333,263,Sentinel,1,2023-05-19,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.6
107,5/19/2023,Cypher,Ascent,Loss,5,13,16,15,1,1.0666666666666669,252,Sentinel,0,2023-05-19,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
106,5/19/2023,Cypher,Ascent,Win,13,9,22,13,7,1.6923076923076923,278,Sentinel,1,2023-05-19,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
100,5/19/2023,Cypher,Lotus,Loss,9,13,21,16,4,1.3125,255,Sentinel,0,2023-05-19,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
104,5/19/2023,Cypher,Bind,Win,13,6,18,10,3,1.8,216,Sentinel,1,2023-05-19,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
103,5/19/2023,Cypher,Pearl,Loss,12,14,11,18,6,0.6111111111111112,141,Sentinel,0,2023-05-19,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.4
101,5/19/2023,Cypher,Pearl,Loss,5,13,4,17,4,0.2352941176470588,92,Sentinel,0,2023-05-19,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.4
105,5/19/2023,Cypher,Lotus,Win,13,9,27,12,14,2.25,278,Sentinel,1,2023-05-19,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
1949,5/20/2023,Cypher,Ascent,Win,9,7,8,8,6,1.0,147,Sentinel,1,2023-05-20,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.6
110,5/20/2023,Cypher,Haven,Loss,4,13,6,10,4,0.6,101,Sentinel,0,2023-05-20,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.4
109,5/20/2023,Cypher,Lotus,Loss,12,14,25,21,4,1.1904761904761905,270,Sentinel,0,2023-05-20,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
108,5/20/2023,Cypher,Haven,Loss,4,13,10,14,4,0.7142857142857143,192,Sentinel,0,2023-05-20,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.4
112,5/21/2023,Cypher,Pearl,Win,13,10,19,14,4,1.3571428571428572,213,Sentinel,1,2023-05-21,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.4
111,5/21/2023,Cypher,Lotus,Win,13,7,18,12,3,1.5,259,Sentinel,1,2023-05-21,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
122,5/22/2023,Cypher,Lotus,Loss,10,13,20,16,5,1.25,231,Sentinel,0,2023-05-22,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
121,5/22/2023,Cypher,Bind,Loss,11,13,12,15,4,0.8,140,Sentinel,0,2023-05-22,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
120,5/22/2023,Cypher,Split,Win,13,11,20,20,7,1.0,237,Sentinel,1,2023-05-22,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
118,5/22/2023,Cypher,Split,Win,13,9,9,13,9,0.6923076923076923,130,Sentinel,1,2023-05-22,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
117,5/22/2023,Cypher,Lotus,Loss,4,13,20,16,3,1.25,339,Sentinel,0,2023-05-22,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
116,5/22/2023,Cypher,Bind,Win,13,11,17,18,4,0.9444444444444444,200,Sentinel,1,2023-05-22,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
119,5/22/2023,Cypher,Bind,Loss,7,13,12,16,6,0.75,155,Sentinel,0,2023-05-22,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
115,5/22/2023,Cypher,Fracture,Loss,7,13,14,15,3,0.9333333333333332,221,Sentinel,0,2023-05-22,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.4
113,5/22/2023,Cypher,Ascent,Win,13,10,17,14,7,1.2142857142857142,233,Sentinel,1,2023-05-22,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
114,5/22/2023,Cypher,Ascent,Loss,3,13,12,13,5,0.9230769230769232,240,Sentinel,0,2023-05-22,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
128,5/23/2023,Cypher,Lotus,Draw,14,14,25,17,4,1.4705882352941178,243,Sentinel,0,2023-05-23,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.2
123,5/23/2023,Cypher,Haven,Loss,7,13,25,13,2,1.9230769230769231,343,Sentinel,0,2023-05-23,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.2
124,5/23/2023,Cypher,Pearl,Loss,7,13,20,15,3,1.3333333333333333,288,Sentinel,0,2023-05-23,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.2
125,5/23/2023,Cypher,Pearl,Win,14,12,25,19,6,1.3157894736842106,255,Sentinel,1,2023-05-23,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.2
126,5/23/2023,Cypher,Haven,Win,13,6,18,11,2,1.6363636363636365,261,Sentinel,1,2023-05-23,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.4
127,5/23/2023,Cypher,Fracture,Win,13,7,18,17,10,1.0588235294117647,291,Sentinel,1,2023-05-23,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.6
1699,5/23/2023,Cypher,Abyss,Win,14,11,12,12,5,1.0,223,Sentinel,1,2023-05-23,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.8
129,5/24/2023,Cypher,Bind,Win,13,7,17,10,4,1.7,228,Sentinel,1,2023-05-24,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,1.0
130,5/24/2023,Cypher,Split,Loss,10,13,16,16,7,1.0,236,Sentinel,0,2023-05-24,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.8
131,5/24/2023,Cypher,Ascent,Win,13,8,19,12,6,1.5833333333333333,217,Sentinel,1,2023-05-24,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
133,5/28/2023,Cypher,Lotus,Win,13,10,23,17,10,1.3529411764705883,304,Sentinel,1,2023-05-28,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.8
132,5/28/2023,Cypher,Ascent,Loss,8,13,17,15,3,1.1333333333333333,224,Sentinel,0,2023-05-28,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.6
1891,5/29/2023,Cypher,Lotus,Loss,2,6,14,14,1,1.0,236,Sentinel,0,2023-05-29,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
136,5/29/2023,Cypher,Haven,Loss,5,13,9,17,3,0.5294117647058824,160,Sentinel,0,2023-05-29,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.4
134,5/29/2023,Cypher,Ascent,Loss,9,13,12,16,8,0.75,178,Sentinel,0,2023-05-29,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
137,5/29/2023,Cypher,Bind,Win,14,12,27,17,5,1.588235294117647,298,Sentinel,1,2023-05-29,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.2
135,5/29/2023,Cypher,Pearl,Loss,7,13,10,14,7,0.7142857142857143,163,Sentinel,0,2023-05-29,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.2
142,5/30/2023,Cypher,Haven,Loss,8,13,12,17,5,0.7058823529411765,180,Sentinel,0,2023-05-30,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.2
141,5/30/2023,Cypher,Ascent,Loss,11,13,15,17,5,0.8823529411764706,183,Sentinel,0,2023-05-30,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
140,5/30/2023,Cypher,Bind,Win,4,2,5,2,2,2.5,227,Sentinel,1,2023-05-30,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
138,5/30/2023,Cypher,Haven,Win,13,5,20,9,6,2.2222222222222223,311,Sentinel,1,2023-05-30,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.4
139,5/30/2023,Cypher,Lotus,Loss,4,13,13,13,5,1.0,247,Sentinel,0,2023-05-30,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
146,5/31/2023,Cypher,Lotus,Loss,4,13,13,14,4,0.9285714285714286,223,Sentinel,0,2023-05-31,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
145,5/31/2023,Cypher,Split,Win,14,12,12,17,12,0.7058823529411765,166,Sentinel,1,2023-05-31,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
144,5/31/2023,Cypher,Lotus,Win,13,10,15,18,10,0.8333333333333334,213,Sentinel,1,2023-05-31,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.6
143,5/31/2023,Cypher,Fracture,Win,7,3,11,5,3,2.2,277,Sentinel,1,2023-05-31,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.6
147,6/1/2023,Cypher,Ascent,Win,13,4,17,7,3,2.4285714285714284,262,Sentinel,1,2023-06-01,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
148,6/1/2023,Cypher,Pearl,Win,13,5,15,8,4,1.875,220,Sentinel,1,2023-06-01,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,1.0
149,6/1/2023,Cypher,Split,Loss,5,13,11,15,6,0.7333333333333333,215,Sentinel,0,2023-06-01,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.8
150,6/1/2023,Cypher,Ascent,Win,15,13,25,21,4,1.1904761904761905,251,Sentinel,1,2023-06-01,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
151,6/2/2023,Cypher,Split,Win,13,10,15,15,2,1.0,203,Sentinel,1,2023-06-02,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.8
152,6/2/2023,Cypher,Pearl,Win,13,7,15,11,10,1.3636363636363635,222,Sentinel,1,2023-06-02,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.8
153,6/3/2023,Cypher,Fracture,Win,13,9,15,15,3,1.0,210,Sentinel,1,2023-06-03,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.8
154,6/3/2023,Cypher,Ascent,Loss,15,17,20,21,8,0.9523809523809524,188,Sentinel,0,2023-06-03,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
156,6/3/2023,Cypher,Haven,Win,13,4,19,9,6,2.111111111111111,306,Sentinel,1,2023-06-03,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.8
155,6/3/2023,Cypher,Lotus,Loss,7,13,18,16,7,1.125,253,Sentinel,0,2023-06-03,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.6
157,6/4/2023,Cypher,Split,Loss,12,14,21,21,4,1.0,175,Sentinel,0,2023-06-04,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.4
158,6/4/2023,Cypher,Pearl,Loss,11,13,18,19,5,0.9473684210526316,221,Sentinel,0,2023-06-04,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.2
1378,6/4/2023,Cypher,Pearl,Loss,8,10,6,6,1,1.0,99,Sentinel,0,2023-06-04,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.2
165,6/5/2023,Cypher,Pearl,Win,13,9,16,15,6,1.0666666666666669,208,Sentinel,1,2023-06-05,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.2
163,6/5/2023,Cypher,Lotus,Win,13,9,13,14,6,0.9285714285714286,182,Sentinel,1,2023-06-05,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
164,6/5/2023,Cypher,Bind,Win,13,9,12,14,5,0.8571428571428571,154,Sentinel,1,2023-06-05,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
161,6/5/2023,Cypher,Bind,Loss,9,13,23,17,5,1.3529411764705883,292,Sentinel,0,2023-06-05,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
160,6/5/2023,Cypher,Ascent,Loss,8,13,13,13,6,1.0,183,Sentinel,0,2023-06-05,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.6
159,6/5/2023,Cypher,Fracture,Loss,5,13,10,16,2,0.625,183,Sentinel,0,2023-06-05,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.4
162,6/5/2023,Cypher,Pearl,Loss,6,13,9,17,4,0.5294117647058824,146,Sentinel,0,2023-06-05,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.2
166,6/6/2023,Cypher,Split,Win,13,2,14,5,3,2.8,229,Sentinel,1,2023-06-06,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.2
167,6/6/2023,Cypher,Haven,Loss,9,13,19,18,4,1.0555555555555556,246,Sentinel,0,2023-06-06,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.2
168,6/6/2023,Cypher,Fracture,Win,13,11,13,20,13,0.65,160,Sentinel,1,2023-06-06,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.4
1991,6/6/2023,Cypher,Sunset,Win,11,4,13,19,7,0.6842105263157895,174,Sentinel,1,2023-06-06,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.6
170,6/11/2023,Cypher,Haven,Win,13,9,12,16,3,0.75,144,Sentinel,1,2023-06-11,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.8
171,6/11/2023,Cypher,Split,Loss,8,13,13,19,4,0.6842105263157895,189,Sentinel,0,2023-06-11,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
169,6/11/2023,Cypher,Lotus,Win,13,6,20,14,6,1.4285714285714286,305,Sentinel,1,2023-06-11,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.8
174,6/12/2023,Cypher,Lotus,Loss,5,13,12,16,4,0.75,203,Sentinel,0,2023-06-12,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.6
172,6/12/2023,Cypher,Bind,Win,13,6,17,10,9,1.7,245,Sentinel,1,2023-06-12,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
173,6/12/2023,Cypher,Bind,Win,13,6,23,10,7,2.3,331,Sentinel,1,2023-06-12,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
175,6/12/2023,Cypher,Pearl,Win,13,11,17,16,8,1.0625,209,Sentinel,1,2023-06-12,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.8
176,6/13/2023,Cypher,Haven,Win,13,9,16,15,5,1.0666666666666669,188,Sentinel,1,2023-06-13,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.8
177,6/13/2023,Cypher,Split,Loss,7,13,9,16,6,0.5625,157,Sentinel,0,2023-06-13,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.8
178,6/13/2023,Cypher,Fracture,Win,13,7,9,9,5,1.0,158,Sentinel,1,2023-06-13,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.8
179,6/13/2023,Cypher,Ascent,Win,13,10,12,18,8,0.6666666666666666,182,Sentinel,1,2023-06-13,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
182,6/14/2023,Cypher,Lotus,Win,13,8,21,16,4,1.3125,268,Sentinel,1,2023-06-14,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.8
181,6/14/2023,Cypher,Haven,Loss,2,13,15,13,2,1.1538461538461535,309,Sentinel,0,2023-06-14,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.6
180,6/14/2023,Cypher,Pearl,Win,13,8,21,13,4,1.6153846153846154,258,Sentinel,1,2023-06-14,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.8
1177,6/14/2023,Cypher,Bind,Loss,5,6,19,19,1,1.0,125,Sentinel,0,2023-06-14,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
184,6/15/2023,Cypher,Bind,Loss,13,15,22,19,5,1.1578947368421053,208,Sentinel,0,2023-06-15,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
185,6/15/2023,Cypher,Fracture,Win,13,6,16,9,1,1.7777777777777777,211,Sentinel,1,2023-06-15,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.4
183,6/15/2023,Cypher,Split,Win,13,11,20,18,8,1.1111111111111112,276,Sentinel,1,2023-06-15,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.6
186,6/16/2023,Cypher,Lotus,Loss,4,13,7,16,2,0.4375,135,Sentinel,0,2023-06-16,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
187,6/16/2023,Cypher,Bind,Win,13,10,23,12,2,1.9166666666666667,135,Sentinel,1,2023-06-16,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
188,6/16/2023,Cypher,Pearl,Win,13,7,22,9,5,2.4444444444444446,288,Sentinel,1,2023-06-16,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.8
189,6/16/2023,Cypher,Haven,Win,13,11,18,16,4,1.125,212,Sentinel,1,2023-06-16,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.8
1992,6/16/2023,Cypher,Breeze,Win,11,7,15,3,8,5.0,67,Sentinel,1,2023-06-16,0.5017196887696677,777,0.5625,215.75,1.2345552157991344,0.8
192,6/17/2023,Cypher,Split,Win,13,9,25,14,4,1.7857142857142858,317,Sentinel,1,2023-06-17,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,1.0
190,6/17/2023,Cypher,Ascent,Win,13,6,13,8,6,1.625,202,Sentinel,1,2023-06-17,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,1.0
191,6/17/2023,Cypher,Lotus,Win,13,5,20,8,4,2.5,300,Sentinel,1,2023-06-17,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,1.0
1584,6/17/2023,Cypher,Haven,Draw,7,7,12,8,2,1.5,187,Sentinel,0,2023-06-17,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.8
193,6/18/2023,Cypher,Lotus,Win,13,10,16,14,1,1.1428571428571428,207,Sentinel,1,2023-06-18,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.8
194,6/18/2023,Cypher,Pearl,Win,15,13,19,21,5,0.9047619047619048,185,Sentinel,1,2023-06-18,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.8
195,6/18/2023,Cypher,Fracture,Loss,6,13,15,16,5,0.9375,229,Sentinel,0,2023-06-18,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.6
196,6/19/2023,Cypher,Ascent,Loss,5,13,12,14,4,0.8571428571428571,188,Sentinel,0,2023-06-19,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
197,6/19/2023,Cypher,Pearl,Loss,12,14,28,15,6,1.8666666666666667,293,Sentinel,0,2023-06-19,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.4
200,6/20/2023,Cypher,Lotus,Loss,10,13,12,15,4,0.8,128,Sentinel,0,2023-06-20,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.2
198,6/20/2023,Cypher,Split,Win,13,7,10,13,5,0.7692307692307693,152,Sentinel,1,2023-06-20,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.2
199,6/20/2023,Cypher,Haven,Loss,10,13,20,14,3,1.4285714285714286,230,Sentinel,0,2023-06-20,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.2
201,6/20/2023,Cypher,Split,Win,13,4,9,11,8,0.8181818181818182,177,Sentinel,1,2023-06-20,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.4
204,6/21/2023,Cypher,Lotus,Loss,8,13,14,16,2,0.875,192,Sentinel,0,2023-06-21,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
203,6/21/2023,Cypher,Ascent,Loss,6,13,14,15,2,0.9333333333333332,186,Sentinel,0,2023-06-21,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
