game_id,episode,act,rank,date,agent,map,outcome,round_wins,round_losses,kills,deaths,assists,kdr,avg_dmg_delta,headshot_pct,avg_dmg,acs,num_frag,role,win_loss_margin,performance
478,7,3,Diamond 1,11/25/2023,Cypher,Breeze,Loss,10,13,16,14,4,1.1428571428571428,21,22,137,194,3,Sentinel,-3,5
1520,7,2,Ascendant 1,5/22/2023,Brimstone,Lotus,Win,14,7,1,17,5,0.0588235294117647,-6,96,150,148,0,Controller,7,6
860,9,2,Ascendant 1,9/2/2024,Killjoy,Ascent,Loss,9,13,14,17,5,0.8235294117647058,-24,18,138,181,3,Sentinel,-4,4
695,8,3,Ascendant 1,6/8/2024,Cypher,Bind,Win,13,6,23,8,6,2.875,86,20,172,306,1,Sentinel,7,10
1748,6,3,Platinum 3,8/4/2024,Astra,Sunset,Loss,0,5,20,7,9,2.857142857142857,-38,72,15,189,6,Controller,-5,4
429,7,2,Platinum 3,10/19/2023,Killjoy,Ascent,Win,14,12,17,16,6,1.0625,11,8,135,186,4,Sentinel,2,6
611,8,2,Ascendant 1,3/8/2024,Cypher,Bind,Win,13,11,12,16,3,0.75,-28,26,98,142,4,Sentinel,2,5
716,8,3,Ascendant 1,6/13/2024,Viper,Icebox,Loss,1,13,10,14,1,0.7142857142857143,-13,20,145,209,2,Controller,-12,3
476,7,3,Diamond 1,11/25/2023,Killjoy,Ascent,Loss,8,13,14,15,6,0.9333333333333332,-4,27,152,228,2,Sentinel,-5,5
1786,6,1,Ascendant 1,8/31/2023,Cypher,Pearl,Loss,3,13,13,15,4,0.8666666666666667,23,12,226,51,6,Sentinel,-10,-1
151,6,3,Platinum 2,6/2/2023,Cypher,Split,Win,13,10,15,15,2,1.0,-2,8,127,203,5,Sentinel,3,6
235,7,1,Gold 2,7/5/2023,Cypher,Lotus,Win,13,11,16,15,7,1.0666666666666669,26,27,134,189,4,Sentinel,2,6
1546,6,3,Diamond 3,5/9/2023,Astra,Ascent,Loss,4,8,10,13,7,0.7692307692307693,14,65,69,228,6,Controller,-4,5
797,9,1,Diamond 3,8/6/2024,Cypher,Sunset,Loss,10,13,15,14,2,1.0714285714285714,14,25,123,181,3,Sentinel,-3,4
361,7,1,Diamond 1,8/21/2023,Killjoy,Pearl,Loss,6,13,13,16,3,0.8125,-9,18,151,216,2,Sentinel,-7,4
857,9,2,Diamond 3,9/1/2024,Killjoy,Ascent,Loss,11,13,13,17,3,0.7647058823529411,-19,18,107,157,4,Sentinel,-2,4
780,9,1,Diamond 3,7/30/2024,Cypher,Ascent,Loss,10,13,17,16,8,1.0625,7,19,153,229,2,Sentinel,-3,5
1208,9,3,Gold 3,10/25/2024,KAY/O,Abyss,Loss,11,12,20,1,4,20.0,37,83,245,144,1,Initiator,-1,4
339,7,1,Diamond 1,7/31/2023,Cypher,Fracture,Win,13,3,12,9,5,1.3333333333333333,20,22,124,219,3,Sentinel,10,8
808,9,1,Diamond 3,8/7/2024,Cypher,Ascent,Win,13,11,12,16,8,0.75,-42,19,84,146,5,Sentinel,2,5
407,7,2,Platinum 3,9/9/2023,Killjoy,Ascent,Loss,9,13,16,15,1,1.0666666666666669,22,38,151,192,3,Sentinel,-4,4
22,6,2,Silver 2,4/21/2023,Cypher,Ascent,Win,13,4,7,10,4,0.7,-26,11,81,125,5,Sentinel,9,6
784,9,1,Diamond 3,7/31/2024,Cypher,Abyss,Win,13,2,10,7,0,1.4285714285714286,9,14,96,156,5,Sentinel,11,7
912,9,2,Ascendant 1,9/22/2024,Killjoy,Lotus,Loss,10,13,14,13,5,1.0769230769230769,15,23,120,182,4,Sentinel,-3,4
781,9,1,Diamond 3,7/30/2024,Cypher,Haven,Win,13,8,18,13,6,1.3846153846153846,56,22,164,235,4,Sentinel,5,8
1260,6,2,Platinum 3,9/9/2024,Cypher,Icebox,Win,13,7,3,6,3,0.5,-33,18,202,251,3,Sentinel,6,8
256,7,1,Platinum 1,7/10/2023,Cypher,Fracture,Win,13,2,11,9,6,1.2222222222222223,42,15,163,235,4,Sentinel,11,9
482,7,3,Diamond 1,11/28/2023,Killjoy,Ascent,Win,13,10,19,12,4,1.5833333333333333,40,12,140,222,3,Sentinel,3,7
896,9,2,Ascendant 1,9/17/2024,Cypher,Sunset,Win,15,13,23,19,8,1.2105263157894737,30,26,152,235,3,Sentinel,2,7
1147,7,1,Gold 2,03/03/2026,Viper,Bind,Loss,1,5,11,14,1,0.7857142857142857,20,100,92,270,10,Controller,-4,6
457,7,3,Diamond 1,11/14/2023,Killjoy,Haven,Loss,11,13,15,18,4,0.8333333333333334,0,27,139,208,3,Sentinel,-2,5
885,9,2,Ascendant 1,9/14/2024,Cypher,Bind,Loss,10,13,13,16,7,0.8125,-6,20,136,178,4,Sentinel,-3,4
992,9,3,Diamond 2,11/7/2024,Omen,Bind,Loss,7,13,12,16,7,0.75,-26,57,108,174,3,Controller,-6,3
470,7,3,Diamond 1,11/18/2023,Killjoy,Haven,Win,13,10,18,16,3,1.125,16,24,149,217,4,Sentinel,3,7
711,8,3,Ascendant 1,6/12/2024,Cypher,Ascent,Win,13,7,18,10,2,1.8,14,26,125,200,3,Sentinel,6,7
453,7,3,Diamond 2,11/10/2023,Killjoy,Ascent,Loss,12,14,15,18,4,0.8333333333333334,-21,16,109,157,4,Sentinel,-2,4
984,9,3,Diamond 3,10/31/2024,Cypher,Sunset,Loss,8,13,19,17,7,1.1176470588235294,24,43,165,247,2,Sentinel,-5,5
510,7,3,Diamond 2,12/20/2023,Cypher,Breeze,Win,13,8,16,13,3,1.2307692307692308,11,15,119,180,3,Sentinel,5,6
200,6,3,Platinum 3,6/20/2023,Cypher,Lotus,Loss,10,13,12,15,4,0.8,-20,23,90,128,5,Sentinel,-3,3
859,9,2,Diamond 3,9/1/2024,Cypher,Sunset,Win,13,5,14,9,6,1.5555555555555556,30,19,130,215,3,Sentinel,8,8
538,8,1,Placement,1/15/2024,Cypher,Sunset,Loss,9,13,11,17,8,0.6470588235294118,-28,29,108,168,4,Sentinel,-4,4
94,6,3,Gold 3,5/18/2023,Cypher,Fracture,Win,13,8,19,13,6,1.4615384615384617,22,13,146,232,2,Sentinel,5,8
490,7,3,Diamond 1,12/2/2023,Cypher,Sunset,Loss,12,14,28,18,4,1.5555555555555556,73,27,205,314,1,Sentinel,-2,8
1217,8,3,Gold 2,8/31/2023,Phoenix,Icebox,Draw,3,3,3,4,2,0.75,-25,66,209,182,6,Duelist,0,5
400,7,2,Diamond 1,9/8/2023,Killjoy,Haven,Loss,10,13,19,14,0,1.3571428571428572,33,20,153,218,2,Sentinel,-3,5
721,8,3,Ascendant 1,6/22/2024,Cypher,Ascent,Win,13,6,17,9,0,1.8888888888888888,45,45,144,216,3,Sentinel,7,8
803,9,1,Diamond 3,8/7/2024,Killjoy,Icebox,Loss,3,13,10,13,1,0.7692307692307693,-24,18,114,187,2,Sentinel,-10,3
1102,8,3,Placement,5/8/2023,Breach,Fracture,Draw,8,8,10,3,10,3.333333333333333,-10,99,163,240,5,Initiator,0,7
742,8,3,Ascendant 1,6/25/2024,Cypher,Ascent,Loss,8,13,15,16,3,0.9375,46,33,165,235,2,Sentinel,-5,5
994,9,3,Diamond 2,11/10/2024,Omen,Ascent,Loss,8,13,14,14,11,1.0,-19,30,127,191,3,Controller,-5,4
677,8,3,Diamond 3,5/31/2024,Cypher,Breeze,Loss,4,13,16,14,4,1.1428571428571428,8,21,168,272,1,Sentinel,-9,5
567,8,1,Diamond 1,2/4/2024,Cypher,Bind,Win,13,8,20,14,4,1.4285714285714286,39,27,167,255,3,Sentinel,5,8
636,8,2,Ascendant 2,3/19/2024,Cypher,Bind,Loss,9,13,20,15,5,1.3333333333333333,40,37,165,245,1,Sentinel,-4,6
972,9,3,Diamond 3,10/26/2024,Cypher,Ascent,Win,13,4,16,8,3,2.0,48,22,128,227,3,Sentinel,9,8
722,8,3,Ascendant 1,6/22/2024,Cypher,Sunset,Loss,6,13,13,17,2,0.7647058823529411,3,37,148,222,2,Sentinel,-7,4
1969,7,3,Placement,7/16/2023,KAY/O,Lotus,Win,15,13,7,10,6,0.7,-22,41,237,60,7,Initiator,2,3
728,8,3,Ascendant 1,6/22/2024,Cypher,Lotus,Loss,11,13,9,19,5,0.4736842105263157,-70,17,79,114,5,Sentinel,-2,3
326,7,1,Platinum 3,7/28/2023,Killjoy,Haven,Win,13,3,16,5,4,3.2,115,34,183,260,2,Sentinel,10,10
753,9,1,Diamond 1,7/6/2024,Cypher,Haven,Win,13,5,16,10,3,1.6,31,27,133,214,3,Sentinel,8,8
290,7,1,Platinum 2,7/18/2023,Cypher,Fracture,Win,13,2,13,6,3,2.1666666666666665,72,17,142,224,3,Sentinel,11,9
34,6,3,Gold 1,4/29/2023,Cypher,Lotus,Win,13,11,21,14,4,1.5,33,11,146,234,2,Sentinel,2,7
214,6,3,Platinum 3,6/25/2023,Cypher,Haven,Loss,6,13,12,14,0,0.8571428571428571,-41,24,94,161,2,Sentinel,-7,3
867,9,2,Ascendant 1,9/6/2024,Killjoy,Icebox,Draw,15,15,21,22,6,0.9545454545454546,7,26,141,205,3,Sentinel,0,6
1691,8,3,Platinum 2,6/5/2024,Vyse,Icebox,Win,10,7,0,16,9,0.0,-17,20,198,65,7,Sentinel,3,3
536,8,1,Placement,1/13/2024,Cypher,Lotus,Loss,5,13,12,14,1,0.8571428571428571,-26,33,110,167,3,Sentinel,-8,3
445,7,3,Diamond 1,11/4/2023,Killjoy,Haven,Win,11,1,13,3,4,4.333333333333333,140,20,191,301,2,Sentinel,10,11
948,9,2,Ascendant 2,10/14/2024,Killjoy,Icebox,Loss,7,13,14,14,0,1.0,4,29,128,183,2,Sentinel,-6,4
1129,9,1,Ascendant 1,6/10/2024,Breach,Ascent,Win,8,1,14,5,2,2.8,-8,67,237,154,8,Initiator,7,6
1539,7,1,Platinum 3,9/27/2024,Cypher,Icebox,Loss,8,14,17,19,0,0.8947368421052632,-20,83,250,220,8,Sentinel,-6,5
38,6,3,Gold 1,5/4/2023,Cypher,Pearl,Loss,10,13,18,14,5,1.2857142857142858,3,11,139,212,2,Sentinel,-3,5
440,7,3,Diamond 1,11/4/2023,Killjoy,Haven,Win,13,10,10,16,1,0.625,-33,13,96,137,5,Sentinel,3,5
577,8,1,Diamond 3,2/13/2024,Cypher,Sunset,Win,13,11,14,17,3,0.8235294117647058,-25,22,111,155,4,Sentinel,2,5
443,7,3,Diamond 1,11/4/2023,Killjoy,Ascent,Loss,8,13,13,15,5,0.8666666666666667,0,24,127,183,2,Sentinel,-5,4
1333,7,3,Ascendant 1,11/3/2023,Astra,Abyss,Loss,8,13,5,6,8,0.8333333333333334,-5,39,32,278,9,Controller,-5,6
810,9,1,Ascendant 1,8/8/2024,Cypher,Abyss,Win,13,11,17,15,2,1.1333333333333333,10,38,126,178,2,Sentinel,2,5
553,8,1,Platinum 3,2/2/2024,Cypher,Breeze,Win,13,7,19,12,1,1.5833333333333333,10,22,143,226,2,Sentinel,6,8
1746,8,1,Ascendant 2,6/24/2023,Phoenix,Lotus,Win,15,6,16,15,1,1.0666666666666669,-1,83,144,159,1,Duelist,9,7
1155,8,1,Diamond 1,7/29/2024,Cypher,Icebox,Win,9,1,17,4,10,4.25,47,96,36,232,3,Sentinel,8,8
381,7,1,Diamond 1,8/24/2023,Cypher,Lotus,Win,13,8,16,8,4,2.0,54,32,146,216,2,Sentinel,5,7
333,7,1,Platinum 3,7/30/2023,Cypher,Bind,Win,13,10,16,16,5,1.0,-1,21,121,188,3,Sentinel,3,6
159,6,3,Platinum 1,6/5/2023,Cypher,Fracture,Loss,5,13,10,16,2,0.625,-29,18,123,183,4,Sentinel,-8,3
1857,9,1,Gold 3,4/21/2023,Cypher,Icebox,Win,12,9,6,15,8,0.4,-48,74,138,142,10,Sentinel,3,5
285,7,1,Platinum 1,7/17/2023,Killjoy,Pearl,Win,13,5,17,7,3,2.4285714285714284,67,15,152,240,2,Sentinel,8,9
1099,6,1,Placement,11/9/2024,Brimstone,Fracture,Win,14,7,3,6,2,0.5,0,73,74,52,8,Controller,7,4
473,7,3,Diamond 2,11/21/2023,Killjoy,Haven,Win,13,11,19,18,5,1.0555555555555556,6,19,158,240,2,Sentinel,2,7
414,7,2,Platinum 3,9/10/2023,Cypher,Breeze,Loss,6,13,17,16,4,1.0625,-14,16,144,244,1,Sentinel,-7,5
488,7,3,Diamond 1,12/2/2023,Cypher,Breeze,Loss,4,13,13,14,2,0.9285714285714286,21,36,158,232,2,Sentinel,-9,4
1511,8,3,Gold 2,8/31/2023,Phoenix,Icebox,Win,14,7,10,9,5,1.1111111111111112,-31,69,96,5,5,Duelist,7,2
466,7,3,Diamond 1,11/18/2023,Cypher,Lotus,Win,5,0,6,0,2,6.0,153,38,173,294,3,Sentinel,5,9
147,6,3,Platinum 1,6/1/2023,Cypher,Ascent,Win,13,4,17,7,3,2.4285714285714284,59,12,149,262,1,Sentinel,9,9
621,8,2,Ascendant 1,3/13/2024,Cypher,Bind,Win,13,6,15,10,7,1.5,25,20,126,202,4,Sentinel,7,7
985,9,3,Diamond 3,10/31/2024,Cypher,Ascent,Loss,3,13,4,14,1,0.2857142857142857,-87,18,60,89,5,Sentinel,-10,0
59,6,3,Gold 2,5/7/2023,Cypher,Pearl,Win,14,12,20,20,4,1.0,3,14,151,234,1,Sentinel,2,7
146,6,3,Platinum 1,5/31/2023,Cypher,Lotus,Loss,4,13,13,14,4,0.9285714285714286,-5,8,137,223,2,Sentinel,-9,4
582,8,1,Diamond 3,2/16/2024,Killjoy,Icebox,Loss,2,13,7,13,2,0.5384615384615384,-69,28,103,147,3,Sentinel,-11,1
100,6,3,Gold 3,5/19/2023,Cypher,Lotus,Loss,9,13,21,16,4,1.3125,21,13,147,255,1,Sentinel,-4,6
546,8,1,Platinum 2,1/27/2024,Cypher,Lotus,Loss,10,13,27,16,0,1.6875,73,34,210,319,1,Sentinel,-3,8
787,9,1,Diamond 3,8/2/2024,Fade,Bind,Win,13,10,12,14,6,0.8571428571428571,-23,16,93,152,4,Initiator,3,5
1217,9,2,Platinum 2,2/6/2024,Cypher,Haven,Loss,5,7,1,1,5,1.0,-38,76,25,222,6,Sentinel,-2,6
905,9,2,Ascendant 1,9/21/2024,Killjoy,Haven,Loss,10,13,19,17,6,1.1176470588235294,26,26,167,247,2,Sentinel,-3,6
852,9,1,Diamond 3,8/19/2024,Cypher,Abyss,Win,13,6,19,11,2,1.7272727272727273,57,41,176,262,3,Sentinel,7,9
11,6,2,Silver 2,4/17/2023,Brimstone,Lotus,Loss,4,13,8,14,1,0.5714285714285714,-59,8,85,137,4,Controller,-9,2
63,6,3,Gold 2,5/8/2023,Cypher,Bind,Loss,8,13,16,14,5,1.1428571428571428,1,21,117,213,2,Sentinel,-5,5
654,8,2,Ascendant 2,3/24/2024,Cypher,Lotus,Win,13,4,9,8,3,1.125,3,23,83,137,5,Sentinel,9,6
14,6,2,Silver 2,4/17/2023,KAY/O,Icebox,Loss,12,14,12,18,6,0.6666666666666666,-55,4,78,131,5,Initiator,-2,3
740,8,3,Ascendant 1,6/25/2024,Cypher,Ascent,Win,13,10,17,15,7,1.1333333333333333,20,29,143,223,2,Sentinel,3,7
1365,9,3,Diamond 2,8/4/2024,Cypher,Lotus,Draw,1,1,13,14,3,0.9285714285714286,-43,21,81,168,4,Sentinel,0,5
587,8,1,Diamond 3,2/17/2024,Killjoy,Icebox,Loss,8,13,16,17,2,0.9411764705882352,29,19,166,228,1,Sentinel,-5,5
156,6,3,Platinum 2,6/3/2023,Cypher,Haven,Win,13,4,19,9,6,2.111111111111111,89,17,193,306,1,Sentinel,9,10
920,9,2,Ascendant 2,9/24/2024,Killjoy,Ascent,Loss,9,13,7,15,2,0.4666666666666667,-50,6,61,99,5,Sentinel,-4,2
178,6,3,Platinum 2,6/13/2023,Cypher,Fracture,Win,13,7,9,9,5,1.0,11,12,102,158,4,Sentinel,6,6
144,6,3,Platinum 1,5/31/2023,Cypher,Lotus,Win,13,10,15,18,10,0.8333333333333334,-2,9,140,213,2,Sentinel,3,7
665,8,2,Ascendant 1,4/4/2024,Viper,Icebox,Loss,9,13,13,17,3,0.7647058823529411,-16,30,120,181,3,Controller,-4,4
246,7,1,Gold 3,7/8/2023,Killjoy,Ascent,Loss,8,13,16,17,2,0.9411764705882352,-13,9,126,200,3,Sentinel,-5,4
1758,8,3,Diamond 2,10/5/2023,Viper,Fracture,Win,10,6,18,6,10,3.0,-37,4,157,179,2,Controller,4,6
1967,9,1,Platinum 2,9/22/2024,Viper,Fracture,Loss,10,13,10,6,0,1.6666666666666667,30,32,218,168,5,Controller,-3,4
1335,6,2,Diamond 2,10/31/2024,KAY/O,Pearl,Loss,7,13,13,17,6,0.7647058823529411,-32,51,18,42,8,Initiator,-6,0
297,7,1,Platinum 2,7/20/2023,Brimstone,Ascent,Win,16,14,30,20,15,1.5,23,14,148,247,2,Controller,2,7
225,7,1,Placement,6/27/2023,Killjoy,Fracture,Loss,11,13,18,16,3,1.125,-22,8,113,180,2,Sentinel,-2,5
983,9,3,Diamond 3,10/31/2024,Cypher,Abyss,Win,13,8,15,15,5,1.0,35,36,159,199,3,Sentinel,5,7
871,9,2,Ascendant 1,9/9/2024,Killjoy,Ascent,Win,13,5,9,8,5,1.125,18,19,108,158,5,Sentinel,8,6
386,7,2,Diamond 1,8/30/2023,Cypher,Lotus,Loss,11,13,13,17,3,0.7647058823529411,-27,29,97,142,5,Sentinel,-2,4
123,6,3,Gold 3,5/23/2023,Cypher,Haven,Loss,7,13,25,13,2,1.9230769230769231,87,19,206,343,1,Sentinel,-6,8
1614,6,1,Gold 3,7/14/2023,Fade,Fracture,Loss,12,13,10,19,8,0.5263157894736842,-48,36,123,268,7,Initiator,-1,7
1286,9,3,Platinum 2,8/2/2024,Cypher,Breeze,Draw,9,9,15,15,7,1.0,-36,11,250,26,2,Sentinel,0,1
426,7,2,Diamond 1,10/18/2023,Killjoy,Split,Loss,10,13,19,14,3,1.3571428571428572,74,17,188,241,2,Sentinel,-3,6
395,7,2,Diamond 1,9/1/2023,Cypher,Bind,Loss,12,14,13,20,7,0.65,-40,18,114,157,5,Sentinel,-2,4
198,6,3,Platinum 3,6/20/2023,Cypher,Split,Win,13,7,10,13,5,0.7692307692307693,-9,15,111,152,4,Sentinel,6,6
777,9,1,Diamond 3,7/28/2024,Killjoy,Icebox,Win,13,9,22,12,2,1.8333333333333333,68,22,165,273,1,Sentinel,4,8
489,7,3,Diamond 1,12/2/2023,Cypher,Lotus,Loss,6,13,9,15,2,0.6,-37,20,97,149,3,Sentinel,-7,2
1386,6,2,Gold 1,12/2/2023,Viper,Lotus,Win,10,8,1,17,1,0.0588235294117647,6,53,196,149,4,Controller,2,5
747,9,1,Placement,6/26/2024,Cypher,Bind,Loss,9,13,16,18,5,0.8888888888888888,-11,24,133,206,3,Sentinel,-4,5
233,7,1,Gold 2,7/5/2023,Cypher,Fracture,Loss,8,13,12,13,3,0.9230769230769232,-8,21,106,146,4,Sentinel,-5,3
1512,7,1,Platinum 3,11/4/2023,Cypher,Sunset,Win,10,7,17,1,1,17.0,-6,71,226,42,4,Sentinel,3,2
1951,8,1,Gold 3,7/6/2023,Vyse,Sunset,Win,10,8,16,16,7,1.0,-50,12,131,132,4,Sentinel,2,4
692,8,3,Ascendant 1,6/6/2024,Cypher,Breeze,Win,14,12,16,18,7,0.8888888888888888,-18,20,115,177,5,Sentinel,2,5
196,6,3,Platinum 3,6/19/2023,Cypher,Ascent,Loss,5,13,12,14,4,0.8571428571428571,-12,18,120,188,2,Sentinel,-8,3
6,6,2,Silver 2,4/15/2023,KAY/O,Haven,Win,13,10,16,15,18,1.0666666666666669,19,10,155,234,3,Initiator,3,7
1495,6,2,Diamond 2,5/30/2023,Fade,Breeze,Loss,2,12,17,14,6,1.2142857142857142,-25,80,133,100,3,Initiator,-10,1
1992,8,3,Gold 1,12/13/2023,KAY/O,Haven,Draw,2,2,18,16,3,1.125,3,13,158,34,10,Initiator,0,1
412,7,2,Platinum 3,9/10/2023,Killjoy,Split,Win,13,8,24,10,6,2.4,117,23,216,325,1,Sentinel,5,10
594,8,1,Diamond 3,2/29/2024,Cypher,Breeze,Win,13,9,15,15,3,1.0,-7,20,115,182,3,Sentinel,4,6
7,6,2,Silver 2,4/15/2023,Cypher,Pearl,Loss,3,13,7,15,5,0.4666666666666667,-43,11,112,145,4,Sentinel,-10,2
1497,8,3,Ascendant 1,3/16/2024,Cypher,Ascent,Loss,4,11,13,17,4,0.7647058823529411,6,45,204,191,7,Sentinel,-7,4
936,9,2,Ascendant 2,10/5/2024,Killjoy,Haven,Loss,9,13,18,16,8,1.125,36,25,177,265,2,Sentinel,-4,6
228,7,1,Gold 2,6/30/2023,Killjoy,Fracture,Win,11,2,12,7,5,1.7142857142857142,82,18,199,297,3,Sentinel,9,10
415,7,2,Platinum 3,9/10/2023,Cypher,Sunset,Win,13,3,14,8,5,1.75,84,32,186,252,3,Sentinel,10,9
112,6,3,Platinum 1,5/21/2023,Cypher,Pearl,Win,13,10,19,14,4,1.3571428571428572,3,14,121,213,3,Sentinel,3,7
17,6,2,Silver 2,4/18/2023,Breach,Split,Loss,5,13,5,16,8,0.3125,-64,6,102,128,5,Initiator,-8,2
813,9,1,Ascendant 1,8/9/2024,Cypher,Ascent,Loss,12,14,18,18,8,1.0,-6,35,128,194,3,Sentinel,-2,5
364,7,1,Diamond 1,8/22/2023,Killjoy,Ascent,Win,13,10,14,13,3,1.0769230769230769,-2,23,109,163,5,Sentinel,3,5
875,9,2,Ascendant 1,9/12/2024,Killjoy,Haven,Loss,6,13,11,14,2,0.7857142857142857,-23,35,100,165,5,Sentinel,-7,3
525,7,3,Diamond 3,1/6/2024,Cypher,Ascent,Loss,4,13,9,16,5,0.5625,-57,18,112,172,4,Sentinel,-9,3
184,6,3,Platinum 2,6/15/2023,Cypher,Bind,Loss,13,15,22,19,5,1.1578947368421053,-15,17,131,208,2,Sentinel,-2,5
1268,9,3,Gold 1,2/16/2024,Omen,Bind,Loss,0,9,9,18,5,0.5,-21,90,180,236,9,Controller,-9,4
794,9,1,Diamond 3,8/4/2024,Cypher,Ascent,Loss,12,14,20,16,4,1.25,-14,15,126,215,3,Sentinel,-2,5
644,8,2,Ascendant 2,3/21/2024,Cypher,Split,Win,13,2,12,5,3,2.4,49,31,115,189,5,Sentinel,11,8
226,7,1,Placement,6/27/2023,Killjoy,Ascent,Loss,10,13,16,18,5,0.8888888888888888,5,16,129,192,4,Sentinel,-3,5
712,8,3,Ascendant 1,6/13/2024,Cypher,Lotus,Loss,8,13,14,18,4,0.7777777777777778,-47,34,105,173,3,Sentinel,-5,4
662,8,2,Ascendant 1,3/28/2024,Cypher,Lotus,Win,14,12,21,19,4,1.105263157894737,10,24,159,224,2,Sentinel,2,7
496,7,3,Diamond 2,12/5/2023,Cypher,Bind,Loss,10,13,18,14,2,1.2857142857142858,28,24,141,220,2,Sentinel,-3,5
580,8,1,Diamond 3,2/15/2024,Cypher,Ascent,Win,13,10,5,15,3,0.3333333333333333,-74,39,42,67,5,Sentinel,3,3
1740,6,2,Diamond 2,11/11/2024,Brimstone,Breeze,Loss,6,8,5,7,10,0.7142857142857143,17,77,13,266,7,Controller,-2,7
432,7,2,Diamond 1,10/27/2023,Killjoy,Haven,Win,13,11,17,16,4,1.0625,18,22,152,218,3,Sentinel,2,6
131,6,3,Platinum 1,5/24/2023,Cypher,Ascent,Win,13,8,19,12,6,1.5833333333333333,11,18,137,217,2,Sentinel,5,7
308,7,1,Platinum 3,7/23/2023,Cypher,Bind,Draw,14,14,16,20,6,0.8,-37,13,100,154,5,Sentinel,0,4
324,7,1,Platinum 3,7/27/2023,Cypher,Fracture,Loss,8,13,10,17,8,0.5882352941176471,17,27,142,192,3,Sentinel,-5,4
522,7,3,Diamond 3,1/4/2024,Cypher,Haven,Loss,8,13,9,17,4,0.5294117647058824,-70,19,72,119,5,Sentinel,-5,2
1584,9,3,Silver 2,6/17/2023,Cypher,Haven,Draw,7,7,12,8,2,1.5,48,83,51,187,8,Sentinel,0,5
252,7,1,Gold 3,7/9/2023,Killjoy,Haven,Win,13,11,20,15,4,1.3333333333333333,24,21,155,238,2,Sentinel,2,7
282,7,1,Platinum 1,7/17/2023,Cypher,Fracture,Win,14,12,17,16,6,1.0625,27,19,129,204,5,Sentinel,2,6
1871,6,1,Gold 2,10/10/2024,Phoenix,Ascent,Loss,3,6,2,9,0,0.2222222222222222,-2,22,218,236,2,Duelist,-3,6
1226,8,1,Placement,8/7/2024,Fade,Bind,Win,8,6,0,18,0,0.0,-21,81,65,25,4,Initiator,2,2
1465,7,2,Diamond 2,6/2/2024,KAY/O,Sunset,Draw,3,3,11,9,8,1.2222222222222223,8,2,26,42,2,Initiator,0,2
160,6,3,Platinum 1,6/5/2023,Cypher,Ascent,Loss,8,13,13,13,6,1.0,-9,18,119,183,4,Sentinel,-5,4
1616,8,3,Ascendant 2,9/1/2024,Cypher,Ascent,Win,13,4,9,9,10,1.0,-41,17,235,36,5,Sentinel,9,4
117,6,3,Gold 3,5/22/2023,Cypher,Lotus,Loss,4,13,20,16,3,1.25,30,13,192,339,1,Sentinel,-9,7
726,8,3,Ascendant 1,6/22/2024,Cypher,Sunset,Win,13,11,19,17,4,1.1176470588235294,5,40,144,234,2,Sentinel,2,7
927,9,2,Ascendant 1,9/27/2024,Killjoy,Icebox,Loss,8,13,10,16,2,0.625,-40,20,97,145,4,Sentinel,-5,3
764,9,1,Diamond 2,7/21/2024,Cypher,Haven,Loss,8,13,8,18,2,0.4444444444444444,-99,20,63,106,5,Sentinel,-5,2
508,7,3,Diamond 2,12/18/2023,Cypher,Sunset,Win,13,10,14,12,3,1.1666666666666667,23,28,108,170,4,Sentinel,3,6
533,7,3,Diamond 3,1/7/2024,Cypher,Bind,Loss,9,13,16,14,7,1.1428571428571428,13,20,135,217,2,Sentinel,-4,5
1391,7,3,Gold 1,6/8/2024,Brimstone,Ascent,Loss,2,12,19,5,5,3.8,-39,86,38,93,4,Controller,-10,0
674,8,3,Diamond 3,5/24/2024,Killjoy,Lotus,Loss,11,13,10,19,6,0.5263157894736842,-36,12,90,143,5,Sentinel,-2,4
1125,9,2,Platinum 1,5/4/2023,Viper,Lotus,Win,7,3,6,13,10,0.4615384615384615,-30,52,73,216,4,Controller,4,7
293,7,1,Platinum 2,7/19/2023,Killjoy,Pearl,Loss,5,13,9,16,4,0.5625,-35,10,118,172,5,Sentinel,-8,3
92,6,3,Gold 3,5/18/2023,Cypher,Lotus,Win,13,2,16,9,4,1.7777777777777777,14,8,157,264,1,Sentinel,11,10
1942,9,2,Platinum 1,9/9/2024,Fade,Sunset,Loss,2,3,14,14,0,1.0,-2,65,41,288,7,Initiator,-1,7
706,8,3,Ascendant 1,6/10/2024,Cypher,Bind,Loss,10,13,14,16,7,0.875,2,17,127,194,3,Sentinel,-3,5
40,6,3,Silver 3,5/4/2023,Cypher,Lotus,Loss,11,13,14,17,0,0.8235294117647058,-21,15,115,174,4,Sentinel,-2,4
341,7,1,Diamond 1,8/2/2023,Cypher,Bind,Win,15,13,20,17,3,1.1764705882352942,37,25,140,204,3,Sentinel,2,6
930,9,2,Ascendant 1,9/27/2024,Killjoy,Haven,Win,13,4,10,11,4,0.9090909090909092,9,27,133,178,4,Sentinel,9,7
161,6,3,Platinum 1,6/5/2023,Cypher,Bind,Loss,9,13,23,17,5,1.3529411764705883,34,10,173,292,2,Sentinel,-4,7
756,9,1,Diamond 2,7/8/2024,Cypher,Icebox,Loss,11,13,16,15,6,1.0666666666666669,-14,28,105,165,4,Sentinel,-2,4
403,7,2,Diamond 1,9/8/2023,Killjoy,Ascent,Win,13,7,13,13,7,1.0,3,28,116,189,5,Sentinel,6,7
